,기업명
23169,휴먼플러스(주)씨앤씨사업본부
23170,해피투게더스테이제1호위탁관리부동산투자회사
23171,수진종합건설
23172,애자일소다
23173,공감플러스
23174,코리아브릿지
23175,한솔바이오텍
23176,좋은아침
23177,씨제이엠인터내셔널
23178,아인츠푸드
23179,호법1로지스틱스코리아
23180,일렉트로엠
23181,비에스홀딩스
23182,아리온
23183,아이비젼웍스
23184,재영미트
23185,다인인베스트먼트
23186,금환식품
23187,엔에이치주택
23188,태송
23189,글로벌냉동식품
23190,경우크린텍
23191,한양인더스트리남동
23192,서울금속
23193,서한공업신평공장
23194,준제이엔씨(주)이천지점
23195,효림산업(주)아산공장
23196,대한제1호뉴스테이위탁관리부동산투자회사
23197,끌렘
23198,엠디뮨
23199,한미에셋플러스
23200,청담피에프브이
23201,오름
23202,뷰티넷코리아
23203,빅팟게임즈
23204,하우스모아홀딩스
23205,테크노프로브코리아
23206,다농식자재마트
23207,티에스디
23208,서우에이앤디
23209,더플레이스
23210,이엠개발
23211,굿모닝대신리츠
23212,성민건설산업
23213,늘찬애
23214,웰빙푸드
23215,대주지앤아이
23216,쉰들러엘리베이터부산사무소
23217,미래해운(연평레미콘공장)
23218,하늘연
23219,서원산업개발
23220,빗썸홀딩스
23221,리어스
23222,신경기라이스
23223,더조은
23224,노블레스홀딩스
23225,과천상업대토
23226,디앤아이로지스틱스
23227,세븐마린
23228,인그라시스테크놀로지코리아
23229,채움
23230,세인트코리아
23231,디엔피코리아
23232,디자인씨티
23233,용인중심
23234,범우양산공장
23235,범우시화공장
23236,웰크론헬스케어
23237,이루온아이앤에스가산지점
23238,강림인슈(주)명례공장
23239,국제공영
23240,거성정밀(주)지점
23241,삼흥건설
23242,스탠다임
23243,타노스
23244,대영건설산업
23245,콩스튜디오코리아
23246,판디아메디텍
23247,밸런서즈
23248,늘픔
23249,세영유통
23250,대암
23251,삼주씨엠
23252,에버화인
23253,명광개발
23254,인엔아웃
23255,지쿱
23256,아리아리
23257,트라움주택건설
23258,남호
23259,지엔비오토모빌
23260,삼화양행목포
23261,신흥
23262,티케이씨광교연구소
23263,포모스트이지점
23264,유신단열(주)소주공단제일공장
23265,더뉴클래스제이차
23266,과천웰스홀딩스
23267,청명종합건설
23268,오에이티씨
23269,발란
23270,뉴정일
23271,카일앤파트너스
23272,현창기업
23273,에스알건설
23274,성경식품
23275,엠앤씨
23276,글루가
23277,삼송비엔씨
23278,쿱스토어대구
23279,학산플러스
23280,마리안느센트럴
23281,이코리아인더스트리
23282,진양쏠라
23283,디케이물류
23284,햇살디앤씨
23285,신우인쇄
23286,진원산업개발창원지점
23287,티엠이씨
23288,양지에스엘씨피에프브이
23289,이앤미래
23290,청송노래산풍력발전
23291,앰틱스바이오
23292,게임펍
23293,휴텍
23294,엔에프에이
23296,케이지엠씨개발
23297,노블홀딩스
23298,인스파이어인티그레이티드리조트
23299,세광이피에스
23300,동하코퍼레이션(주)광주지점
23301,안마이크론시스템
23302,씨앤에이치테크
23303,에스티씨엔지니어링
23304,더빈컨벤션
23305,산해개발
23306,네모이엔지
23307,중림건설
23308,강한건설
23309,디엘에이치아이
23310,산호수출포장경주지점
23311,플라텔
23312,선명농수산
23313,써브감정평가법인원주지사
23314,써브감정평가법인부산지사
23315,써브감정평가법인충청지사
23316,써브감정평가법인대전세종지사
23317,티엔제이
23318,대원산업이천지점
23319,에프에이코리아(주)평택
23320,한길실업
23321,우리한숲제일차
23322,매스프레소
23323,디에이치개발
23324,코스모앤컴퍼니
23325,원프라이드
23326,우성도시개발
23327,윈스타건설
23328,라임산업개발
23329,에이엠씨글로벌
23330,베이지박스투
23331,아이엠
23332,에이치와이
23333,대홍산업
23334,빌드원주택
23335,아다
23336,제이엠캐피탈
23337,황지
23338,에코트라움
23339,한국유통마트
23340,세원하드페이싱목포지점
23341,비아이피(주)고성공장
23342,대한팰리스건설
23343,현준
23344,퍼시픽블루
23345,유안로지스틱스
23346,골드앤
23347,개성상인
23348,엔코드
23349,액티스코리아파트너스
23350,더스프링
23351,조앤컴퍼니스
23352,에이치엠지글로벌
23353,에어리퀴드어드밴스드머티어리얼즈코리아
23354,아름주택건설
23355,엠에스개발
23356,청라휴
23357,태진건설
23358,인우인
23359,잇올
23360,휴먼건설
23361,이지화인산업
23362,동양화인개발
23363,레저가온
23364,이룸하우징
23365,뉴가닉제주
23366,꿈
23367,외진가건설
23368,광신개발(주)직영랜드마크충전소
23369,영도우리마트명지점
23370,엔비텍코리아용인지점
23371,위아코퍼레이션(주)지점
23372,도음산풍력발전
23373,다원교육
23374,엠스토리허브
23375,포스시티
23376,에이치티디앤씨
23377,압구정공주떡
23378,에스엘바이오텍
23379,명상
23380,온코크로스
23381,모아디앤씨컴퍼니
23382,썬샤인브릿지
23383,글로벌에셋그룹
23384,에스케이씨인프라서비스
23385,채움클래스
23386,다올디앤씨
23387,전주호텔더프라임
23388,케이원피에스
23389,아산피엔디
23390,웨딩그룹위더스광주
23391,황금산업개발
23392,신한에어텍
23393,청룡산업(주)여차이공장
23394,레드에프앤아이대부
23395,에센루
23396,쥬씨
23397,예미지뉴스테이기업형임대위탁관리부동산투자회사
23398,엠에스아이대부
23399,산업기반신보제칠차유동화전문
23400,뉴글로벌홀딩스
23401,진영자산관리대부
23402,제이엔에이치파트너스
23403,리더스이엔지
23404,명성오토메이션
23405,마켓다원
23406,원희캐슬봉담
23407,베리
23408,에이치엠지
23409,한국이앤씨
23410,세경씨앤디
23411,창보
23412,굿드림
23413,부민축산
23414,모티
23415,태율
23416,화성
23417,경서
23418,금산개발
23419,코비코테크
23420,프로트로닉스김천공장
23421,은성로지스틱스
23422,대승타워
23423,우리샘물
23424,위펀딩대부
23425,파두
23426,시그니파이코리아
23427,아이테르
23428,천지인바이오텍
23429,오스카앤컴퍼니
23430,와이시너지
23431,동탄2대우코크렙뉴스테이기업형임대위탁관리부동산투자회사
23432,앰버스톤
23433,엔에이치에프제5호공공임대위탁관리부동산투자회사
23434,한국개발
23435,테이스티나인
23436,지산
23437,부국레미콘대전
23438,에이원케미칼
23439,에스엘씨
23440,이안디벨로프
23441,성원펠리체
23442,지오에너지
23443,우남산업
23444,와이비메탈
23445,문안환경
23446,유봉
23447,삼주물산(주)평택공장
23448,경성정밀(주)주촌지점
23449,해피투게더하우스
23450,코코
23451,서우리테일진주점
23452,한국에어로
23454,우석이엔씨
23455,위례뉴스테이기업형임대위탁관리부동산투자회사
23456,아트산업
23457,케이드래곤대부
23458,효원산업개발
23459,더오페라
23460,당근마켓
23461,충주기업도시개발
23462,360퍼스펙티브
23463,피앤에프인터내셔널
23464,아이케이푸드
23465,코집테크
23466,썬밸리
23467,명일로지스
23468,셀바이오휴먼텍
23469,만호종합개발
23470,에스엔케이
23471,우리물류
23472,월곶식자재
23473,디앤씨리치
23474,골든하이
23475,보람씨앤에치
23476,우신환경건설
23477,해피투게더세한여객
23478,국제스케폴딩
23479,정상플래닛
23480,큐티엠
23481,에이치비산업개발
23482,씨티라이프
23483,제이케이중공업
23484,엠에스가스화성공장
23485,삼일감정평가법인(주)강원지사
23486,캐스코드
23487,메이크엠
23488,에이그래프
23489,스트리미
23490,에스디에이엠씨
23491,넷플릭스서비시스코리아
23492,새로고침
23493,서진개발
23494,더기반
23495,예스점프
23496,제이에스폴리텍
23497,예성디앤피
23498,호영
23499,농업회사법인주암
23500,가온빛
23501,지엘종합건설
23502,스카이타워
23503,비에스이엔씨
23504,에스앤씨세인
23505,라움팰리스
23506,성우에스앤씨
23507,준글로벌
23508,극동산업개발
23509,제주개발
23510,대일내장산컨트리클럽
23511,네오밸류디앤씨
23512,월드타워
23513,성산
23514,에스티컨스트럭션
23515,제주김녕풍력발전
23516,세영씨엠
23517,애드씨케이안양지점
23518,윤성에프앤비
23519,엔자산관리대부
23520,스내지
23521,제이링크
23522,에프티에스패션
23523,리에이즈
23524,케이원디앤씨
23525,아네스트건설
23526,서하종합건설
23527,비전모터스
23528,대양하이테크
23529,힐링아일랜드
23530,디와이특강
23531,뉴신화
23532,사직오토랜드
23533,창덕건설
23534,골드크랩
23535,오션시티
23536,정명
23537,정수유통(주)케이디텍사업부
23538,삼일감정평가법인(주)울산지사
23539,삼일감정평가법인(주)충청세종지사
23540,천호엔케어
23541,대동모피
23542,경신도시개발
23543,엘티제1호뉴스테이위탁관리부동산투자회사
23544,에이블리코퍼레이션
23545,씨엔아이
23546,이엘라이즈
23547,슈퍼크리에이티브
23548,루브니엘
23549,퍼시픽제8호기업구조조정부동산투자회사
23550,가네마츠
23551,서남그린에너지
23552,송산에이앤씨
23553,삼우종합건설
23554,골드건설
23555,도원종합건설
23556,엔드림
23557,나리건설
23558,진우
23559,엠에스홀딩스
23560,디와이홀딩스
23561,디에스원
23562,코스타컴퍼니
23563,한올파이낸스에너지
23564,삼부산업개발
23565,비에이치앤바이오
23566,좋은도시개발
23567,렉스코
23568,서인디앤씨
23569,영일엔지니어링
23570,우성이앤씨앤홀딩스
23571,티케이앤건설
23572,진양
23573,엔에이치센코물류
23574,비앤비스틸
23575,광진쏠라
23576,은성쏠라
23577,티제이산업
23578,피에스타
23579,지유디엔디
23580,아이지엘
23581,울산레미콘
23582,유은
23583,포모스트지점
23584,태양금속화성지점
23585,켐마트코리아(주)광주공장
23586,영진포장
23588,하이에이치디
23589,코크렙케이스퀘어위탁관리부동산투자회사
23590,하이랜드이노베이션
23591,마스턴제14호위탁관리부동산투자회사
23592,안스
23593,자비스앤빌런즈
23594,엠코전자
23595,유앤아이홀딩스
23596,현명개발
23597,메인건설
23598,도레이비에스에프코팅한국
23599,안심엘피씨
23600,토모큐브
23601,뉴청암
23602,제이씨산업개발
23603,에디슨모터스
23604,미르채리버파크
23605,제이원파크
23606,반도유니콘인천공장
23607,태건에스앤아이(주)호남지사
23608,통일감정평가법인충북지사
23609,태림프론티어
23610,케이이비하나스테이제1호위탁관리부동산투자회사
23611,지엘케이인터내셔날
23612,비디에스에프제육차
23613,제이케이씨앤피
23614,티에프제이
23615,안성사랑의료원
23616,다인디벨로퍼
23617,두류디앤씨
23618,한솔주택
23619,제일
23620,신대주건설
23621,금월봉유준리조트
23622,트위니
23623,범어영타워
23624,유일에스엔피
23625,이노팜
23626,제이에스그룹
23627,에이티커니코리아
23628,펫프렌즈
23629,투게더앱스
23630,엠이천
23631,머스트자산운용
23632,핀텔
23633,암젠코리아
23634,건영에셋
23635,다원메닥스
23636,대성물류
23637,연현지
23638,가온에프앤에스
23639,우리기업
23640,신화에스티
23641,조양인더스트리
23642,유에이산업개발
23643,큰사람유통
23644,광명건설
23645,이룸주택개발
23646,우정피앤디
23647,풍성식품
23648,디오오피
23649,보광에스케이건설
23650,클래스101
23651,더존개발
23652,부광유리
23653,펄세스
23654,투유드림
23655,국일텍스타일
23656,케이에스나주지점
23657,스텍
23658,담우물산
23659,엠디애드
23660,엑셀세라퓨틱스
23661,현산업개발
23663,티에프오네트웍스
23664,씨에이치에이로지스
23665,메디컬아이피
23666,매림
23667,광명티엠씨
23668,예백디앤씨
23669,동경레미콘
23670,풍경채
23671,제이아이홀딩스
23672,일호주택
23673,태웅에스엔티녹산지점
23674,우성케미칼제이공장
23675,세계로유통안산역점
23676,에너원(주)울산지점
23677,티엘이앤씨
23678,화성정남일반산업단지
23679,삼한디앤씨
23680,디허브
23681,와이티홀딩스대부
23682,피크바이오
23683,한송건영
23684,여기어때컴퍼니
23685,피에이케이
23686,엘에스식품
23687,화신
23688,동백냉장
