,기업명,휴폐업발생일자
6158,모루명인일차,20210210
6159,양원산업,20201023
6160,케이엘테크,20210731
6161,에스와이케이블,20200430
6162,라온,20201231
6163,컴퍼니지,20210430
6164,금강건설,20200610
6165,렌티테크,20200908
6166,도반미디어,20211231
6167,연세와이세븐스,20211031
6168,네오타진테크,20200415
6169,파크에비뉴,20210630
6170,마루누리종합건설,20210222
6171,빠남,20220310
6172,진유통,20211213
6173,동일월드,20191230
6174,리즈소프트,20200831
6175,플루이드,20220731
6176,제로바코코리아,20220714
6177,위메이드서비스,20200619
6178,제이에스다모건설제작,20210831
6179,요산요수,20220630
6180,태양텍스,20220302
6181,다다,20201231
6182,에스디네트웍스,20201231
6183,지라이팅,20220531
6184,서광유통,20211129
6185,투썸플레이스기장일광해변점,20220630
6186,메이토브코포레이션,20220623
6187,더넥스트스쿨,20220117
6188,티스트림,20210413
6189,패스트비코리아,20220616
6190,지나송,20220630
6191,내추럴푸드,20220706
6192,에이치코리아,20200930
6193,에스씨엔,20191113
6194,행복한고기,20200930
6195,제우스종합건설,20220331
6196,삼원진,20201130
6197,더블유알디,20220628
6198,쥬라리움,20220317
6199,아이알에스,20201007
6200,레폰메디텍,20210630
6201,대일,20220731
6202,해자건설,20220331
6203,메르칼리시스템,20220502
6204,메가프로브,20210915
6205,제이제이솔루션,20211231
6206,참조은환경,20200102
6207,금성알미늄,20210715
6208,정서테크,20200401
6209,선유도밸리,20210706
6210,디엠시티동탄,20211101
6211,지디체인,20200807
6212,대한에프앤씨,20220409
6213,데브시스터즈마스,20211231
6214,비포인트,20200421
6215,파인더다온,20210521
6216,제타큐브사이언스,20200709
6217,대유건설,20201112
6218,경성산업,20220624
6219,코리아정밀,20220221
6220,매직아이오티,20200506
6221,밸로인,20220801
6222,심플랩,20210319
6223,셀러,20220713
6224,제이에스메탈,20220524
6225,본도방,20201116
6226,씨스타일,20210731
6227,디엔비몰드,20210614
6228,농업회사법인(주)영풍지점,20211231
6229,행운에프씨,20211201
6230,에스에프피씨,20211231
6231,에이아이더,20201228
6232,다우리애드,20210531
6233,에스알티이씨,20200622
6234,골드모터스,20210215
6235,에이아이플러스,20201125
6236,신영피에프브이제2호,20211227
6237,다산양식상사,20200429
6238,쿼드유,20210623
6239,퓨전텍,20220630
6240,디자인그룹단,20210430
6241,지니어카운트,20220217
6242,큐이지,20211207
6243,핫마인쓰리디,20220607
6244,인피니티,20200801
6245,클래스마켓,20220613
6246,지인유동화제구차,20210331
6247,그린유지보수건설,20201021
6248,사회적협동조합어우리,20210708
6249,벨도담,20210616
6250,지아이엠텍,20200919
6251,엠제이블라인드,20210228
6252,피이케이,20220627
6253,모티개발,20210226
6254,한국조경,20201001
6255,넥스트솔루션즈,20220331
6256,원세컨드랩스,20210713
6257,한국플로링,20211001
6258,에이지에스트레이딩코리아,20211231
6259,원폴리머,20200311
6260,송우푸드영농조합법인,20200630
6261,디지털서울,20200624
6262,하나트러스트제1호위탁관리부동산투자회사,20220121
6263,글로벌로직스,20211122
6264,오픈업,20220711
6265,케이티씨,20220721
6266,스카이링크,20200630
6267,컨투어젠,20210503
6268,에스씨테크,20220408
6269,매니지먼트앤플랜,20210630
6270,메타큐라,20220430
6271,포비스코,20210420
6272,새미푸드,20210720
6273,와이에스패밀리,20200424
6274,우리서비스,20210531
6275,퍼메이드,20210805
6276,가인종합건설,20210809
6277,엣온파트너스,20210930
6278,디에스알인터내셔널,20211031
6279,동원도시개발,20201203
6280,케이알,20200827
6281,영인에프앤씨,20211231
6282,헤윰,20200420
6283,썬,20211027
6284,틴트리바이오,20201231
6285,제이앤씨텍,20210825
6286,다원코퍼레이션,20201201
6287,씨앤케이케미칼,20210107
6288,호영건설,20201130
6289,레드정보통신,20211216
6290,팜앤바이오,20220331
6291,로지스톤,20210818
6292,유니링크텍,20210910
6293,패스트캠퍼스랭귀지,20201102
6294,화이진자산개발,20220531
6295,사이노코리아,20200826
6296,코스맥,20201231
6297,미르,20200811
6298,한라에프엔비,20201231
6299,에이엔피하이텍,20201231
6300,도울종합건설,20210331
6301,팜캣,20220513
6302,한주종합건설,20210908
6303,티이씨씨디스플레이,20201214
6304,한국솔라엔지니어링,20191125
6305,지디케이,20211231
6306,신영이엔지,20220228
6307,다원제이아이디앤씨,20200630
6308,에스제이위드,20191231
6309,엔에이씨씨코리아,20220708
6310,유피와이,20211217
6311,삼성조경관리,20211231
6312,에이스하이테크시티범계,20210729
6313,미트원,20210826
6314,유일라이트메탈,20211111
6315,길훈바인딩,20220707
6316,대방물류,20210609
6317,에스아이앤티,20200331
6318,신화농축,20210819
6319,배냇베이비,20211230
6320,주아트,20220630
6321,태왕홀딩스,20201130
6322,동우인터내셔널,20220714
6323,한국해양,20211231
6324,브이원대부,20211119
6325,고뫄스건설,20191231
6326,다온시스템즈,20220331
6327,예서,20210820
6328,뉴스타트블록체인,20200531
6329,에스티비벤처스,20211228
6330,에프앤에이바이오,20220331
6331,애니맥스코리아,20201126
6332,제이브로코리아,20211231
6333,대산물류유통,20210913
6334,해밀펫푸드,20220314
6335,디파이브인베스트,20220304
6336,하나머스트제6호기업인수목적,20211115
6337,신우앤테크,20211031
6338,현우산업,20200930
6339,가온테크1,20191231
6340,다상건설,20210531
6341,코라이트하우징,20210104
6342,에이블인터내셔널,20211103
6343,레이터,20210730
6344,휴디스,20220215
6345,제이더블유에프앤에프,20220531
6346,성종건설,20211214
6347,씨에스테크,20191012
6348,케이제이스틸,20200630
6349,메디투어크라우드,20220711
6350,지콥,20201231
6351,신성종합건설,20220310
6352,블루비치호텔,20200811
6353,새롬석면환경,20220722
6354,디커넥트,20210701
6355,태평로바디스타,20210614
6356,제이앤에스티,20211030
6357,아이리스팜앤스킨링크,20220628
6358,푸드공동체,20220630
6359,금성이앤지,20200302
6360,원커넥션,20200918
6361,쏙클래스,20210930
6362,한울이엔지,20210630
6363,한국석유,20220429
6364,윙윙,20220331
6365,팔도푸드,20210726
6366,광명역환승파크,20181231
6367,온쉬핑,20201130
6368,고양삼송자이더빌리지주택위탁관리부동산투자회사,20210927
6369,엘앤케이시스템,20210714
6370,야미푸드,20210601
6371,신의한수에프앤비,20210415
6372,뉴스타해피제이차유동화전문,20211215
6373,숨쉬는하우스,20200831
6374,비트라이텍,20210831
6375,글로벌레스토랑그룹,20210325
6376,골프몬,20201230
6377,그린하베스트,20210731
6378,코스나,20220331
6379,수학제작소,20210226
6380,아이에스동서(주)이누스강남직영점,20200506
6381,청광,20200531
6382,호원평택고덕대토개발제1호위탁관리부동산투자회사,20210514
6383,딱이만큼영어연구소,20201218
6384,생각한대로,20200323
6385,동운종합건설,20211215
6386,브이큐시스,20210430
6387,더조은브랜드,20200731
6388,엑스스포츠네트웍스,20220121
6389,미르종합관리,20200309
6390,비케이솔루션,20210826
6391,에프디에스시스템,20210930
6392,하늘팜,20210421
6393,에이스팩토리,20200221
6394,더블유테크,20200923
6395,그린이엔이에스,20220430
6396,다온팜스,20220331
6397,라온케이,20210930
6398,대왕농업회사법인,20210315
6399,한국자원공사홀딩스,20210707
6400,케이비대전둔산리테일기업구조조정부동산투자회사,20220125
6401,중랑사랑건축,20201217
6402,에잇마일즈,20200312
6403,경성이엔지,20210228
6404,지투인터렉티브,20211210
6405,미크린,20201130
6406,풍산개발,20211231
6407,더윈코리아,20210806
6408,알케이2,20220412
6409,케이클라비스이천피에프브이제7호,20210930
6410,대유종합건설,20210430
6411,뉴강남자동차공업사,20211231
6412,대사산업개발,20201127
6413,새롬오토코리아,20211231
6414,스튜디오다포딜,20210401
6415,에스와이텍,20211231
6416,브이피케이,20210106
6417,대시컴퍼니,20220318
6418,에드에셋,20200429
6419,부경테크,20220307
6420,우농이엔지,20191226
6421,해오름산업개발,20210602
6422,아티스타미디어,20220320
6423,엠브레인웍스,20220331
6424,대영기술,20210701
6425,인터폴라인,20220706
6426,디에스플러스,20220615
6427,에너지시설관리,20200531
6428,한국건설기계,20220127
6429,이지에이블연구소,20211031
6430,다온기업,20211231
6431,마미톡,20211103
6432,알로스,20220502
6433,케이씨그린에너지,20220210
6434,혜성테크,20220331
6435,스포티비커넥트,20220531
6436,에스팩토리즈,20211230
6437,루미테크놀로지앤대부,20210101
6438,제이앤에스파트너,20220630
6439,리키인베스트먼트,20220630
6440,야누스랩스,20220427
6441,케이비제17호기업인수목적,20220531
6442,코피아,20201231
6443,윙크스톤대부,20210906
6444,경동전자,20201103
6445,대부도아일랜드골프연습장,20211130
6446,서현,20220322
6447,부산해수랜드,20220613
6448,에이스큐디,20211231
6449,우영토건,20211027
6450,한화에스비아이기업인수목적,20220311
6451,오케이마트,20220312
6452,디케이피아,20200630
6453,성주건설개발,20210930
6454,타운종합건설,20210708
6455,이림조명,20220131
6456,코드맨,20210630
6457,두경,20201218
6458,주영이엔지,20220510
6459,마노아,20201113
6460,웨이트위너,20210228
6461,세모통상,20210419
6462,하나트러스트제2호위탁관리부동산투자회사,20220323
6463,중경산업,20201231
6464,티엠에스,20210930
6465,신정네트웍스,20200731
6466,어묵생각,20200608
6467,엔에이치기업인수목적13호,20211210
6468,에이엘피플러스,20220622
6469,농업회사법인송죽건강마을,20210430
6470,이에스솔루션,20211231
6471,삼주전곡,20211231
6472,넥스,20210531
6473,티피알,20191231
6474,진보산업,20220705
6475,카이로스에이알,20210228
6476,농업회사법인(주)그린자연터,20200601
6477,천사자연식품,20220531
6478,키바이오,20210630
6479,정인산업,20211031
6480,팜모닝씨앤디,20210630
6481,케이비라이팅,20220331
6482,알엠엔지니어링,20220531
6483,모모레브,20211008
6484,한국통산(주)영도사무소,20190630
6485,엠디아이건설,20210820
6486,씨에스케이,20220223
6487,성호도시개발,20211230
6488,피씨엘,20220630
6489,씨티씨사이언스,20220224
6490,성일스텐엔지니어링,20220630
6491,프론티어건설,20200930
6492,롱산업,20220228
6493,디자인아라,20201223
6494,영진글로벌,20211022
6495,케이트,20211231
6496,타스씨앤엠,20190630
6497,대한관리,20210713
6498,뉴트로스튜디오,20200630
6499,앨런소프트,20220531
6500,제이에스메탈,20210731
6501,에이치에프코리아대부,20210531
6502,와이에스디,20210930
6503,이노모션,20220609
6504,화승첨단소재,20200102
6505,호은,20210228
6506,현솔에프엔씨,20211130
6507,에이아이스튜디오,20210914
6508,비앤아이,20200630
6509,엘케이유통,20220629
6510,티플러스,20211130
6511,정한종합건설,20210910
6512,엠뷰티,20220731
6513,케이비제18호기업인수목적,20220630
6514,엘에스월드,20220121
6515,명인푸드,20211130
6516,대영플랜트,20200831
6517,엠제이코리아,20210825
6518,탑인터큐브,20200601
6519,코예스페셜,20210830
6520,다온건설,20200630
6521,에스제이네이션 (남양주 지점),20191231
6522,디에이치랩,20210531
6523,까사앤지오,20200630
6524,더미래에프엔에스,20211231
6525,농업회사법인위드미트,20211031
6526,블루디바이스,20210729
6527,데브그루,20210707
6528,에브리펫,20210430
6529,메카미솔루션,20210331
6530,케이티피조경건설,20201031
6531,에이씨테크,20210531
6532,이앤에프앤피오닉스,20210805
6533,동진자원,20201231
6534,화성산업,20220430
6535,죠즈코리아,20220430
6536,디디아이에스에스에이치큐위탁관리부동산투자회사,20220310
6537,블록체인소프트,20211130
6538,마이닝스타,20220630
6539,이랑,20211126
6540,대성하이컷,20211031
6541,스카이충무,20220630
6542,얼라이브필림즈,20211129
6543,산수기업,20220526
6544,트리존,20220630
6545,어업회사법인(유)완도참전복대물수산,20191130
6546,우주테크원,20210310
6547,한국마린텍,20210930
6548,에이아이시큐,20220620
6549,인아트건설,20210630
6550,신성메탈,20200911
6551,브이에스에프씨,20210714
6552,예스바이오,20210820
6553,디에스금속공업,20220531
6554,농업회사법인(주)홍지원군포지점,20220315
6555,포스코인터내셔널티엠씨사업부포항사업장,20200401
6556,체인포스,20211231
6557,홈앤스토리,20220630
6558,태웅,20200720
6559,건강을담은,20220715
6560,서정푸드,20210910
6561,일호건설,20220228
6562,금천건설,20220411
6563,특허법인참좋은(대구지사),20200531
6564,계몽사컴퍼니,20211031
6565,아람뜰,20220708
6566,디메이저,20211104
6567,슈슈컴퍼니,20220531
6568,천광상사,20211031
6569,스마트파머스,20220217
6570,휴먼아이테크,20211220
6571,광원,20210611
6572,산소대장간,20211201
6573,라임게임즈,20200929
6574,에이밍하이제십일차,20220801
6575,선경푸드,20210531
6576,엘에스컴퍼니제주도남지사,20220630
6577,컨텍스,20220622
6578,영수물류,20211231
6579,하이퍼앰,20210331
6580,벨트라코리아,20220731
6581,해맑은주간보호센터,20220302
6582,파머스초이스,20220630
6583,아망뜨티에스에이,20220726
6584,에이치제이인터내셔날,20200803
6585,제이텍코리아,20220630
6586,베르테라,20220527
6587,스마일코리아,20211231
6588,헤세드,20220503
6589,암코산업,20220323
